5,5,5,5,5,,,,5,,0
6,6,6,6,6,,,,6,,0
7,7,7,7,7,,,,7,,0
8,7,7,8,8,,,,7.6,,0.489897949
8,9,9,8,8,,,,8.4,,0.489897949
9,9,9,10,10,,,,9.4,,0.489897949
9,10,10,10,10,,,,9.8,,0.4
9,10,10,10,10,,,,9.8,,0.4
10,10,10,10,10,,,,10,,0
10,10,10,10,10,,,,10,,0
10,10,10,10,10,,,,10,,0
10,10,10,10,10,,,,10,,0
10,10,10,10,10,,,,10,,0
10,10,10,10,10,,,,10,,0
12,10,12,12,12,,,,11.6,,0.8
10,12,10,10,10,,,,10.4,,0.8
10,10,10,8,10,,,,9.6,,0.8
10,10,10,8,10,,,,9.6,,0.8
10,10,10,10,10,,,,10,,0
12,10,12,10,12,,,,11.2,,0.979795897
