181.4,180.6,183.3,189.7,186.2,,,,184.24,,3.342214835
181.8,183,182.4,195.2,189.8,,,,186.44,,5.248085365
183.5,180.3,193.5,192.3,186.9,,,,187.3,,5.040634881
180.6,183,182.8,191.9,190.3,,,,185.72,,4.501288704
181.3,185.5,184.1,192,192.4,,,,187.06,,4.411167646
180.6,180.3,190.4,196.3,185.2,,,,186.56,,6.101999672
190.3,182.6,184.9,195,186.7,,,,187.9,,4.352011029
181.5,181.5,187.5,189,185.3,,,,184.96,,3.060457482
181,183.3,189.3,191.2,194.5,,,,187.86,,5.003438817
182.1,188.8,183.1,191.1,186.5,,,,186.32,,3.382543422
180.8,182,182.8,191.5,187.1,,,,184.84,,3.949987342
182.1,184.1,182.4,188.2,185.3,,,,184.42,,2.21936928
182.3,181.9,183.6,196.3,188.3,,,,186.48,,5.412725746
180.1,182.7,186.2,193.1,185.6,,,,185.54,,4.364676391
180.6,182,184,192.2,185.5,,,,184.86,,4.033658389
181.5,182.6,182.9,192.5,187.6,,,,185.42,,4.112128403
184.5,187.4,185.3,192.5,192.6,,,,188.46,,3.471368606
