0.200400802,0.200601805,0.5,0.805639476,0.800800801,,,,0.501488577,,0.269549435
18.09045226,5.220883534,35.40621866,37.36263736,19.09547739,,,,23.03513384,,11.96360631
36.1,36.8,36.20862588,37.71313942,34.26853707,,,,36.21806047,,1.13036131
98.5985986,99.3993994,99.3,99.7,99.7997998,,,,99.35955956,,0.422825567
84.21809165,63.09444183,37.11480972,81.15806451,83.1100402,,,,69.73908958,,18.04057532
84.37992209,94.84734469,95.26427749,97.52207309,87.5163329,,,,91.90599005,,5.047392182
46.39897483,55.20716072,41.65257505,45.11042055,40.14854052,,,,45.70353433,,5.261607422
78.37452094,71.76628623,77.30843229,77.74625916,67.53513081,,,,74.54612589,,4.228696225
80.41064188,77.43780402,78.67304279,80.96830652,66.57338977,,,,76.812637,,5.270851082
39.24857689,78.19817734,79.75379248,52.16530509,71.01077985,,,,64.07532633,,15.8214148
68.20503085,78.05671324,78.84221774,67.75120533,67.56332198,,,,72.08369783,,5.207741374
39.76799396,53.36984598,56.51154619,44.54221144,46.07815732,,,,48.05395098,,6.077545809
5.784262594,5.180106942,7.169331842,5.832722244,4.94222676,,,,5.781730076,,0.773920085
6.109076531,6.339775753,7.220975505,5.798759658,7.019232691,,,,6.497564028,,0.540297988
7.823123397,10.39050937,11.05071629,8.098589087,7.452849713,,,,8.963157571,,1.464474033
8.47552581,10.64127055,9.989959839,7.256579115,9.255628079,,,,9.123792679,,1.181279107
14.19257773,17.89349591,16.7839196,18.21833667,12.66122311,,,,15.9499106,,2.168987595
20.27027027,14.3289729,14.42856016,11.69725256,13.01142285,,,,14.74729575,,2.93584237
17.29124023,14.07529028,19.87821021,16.33225039,18.47826225,,,,17.21105067,,1.966279671
