1,1,1,1,1,,,,1,,0
1,1,1,1,1,,,,1,,0
1,1,1,1,1,,,,1,,0
1,1,1,1,1,,,,1,,0
2,2,2,2,2,,,,2,,0
2,2,2,2,2,,,,2,,0
3,3,2,2,2,,,,2.4,,0.489897949
3,3,3,2,3,,,,2.8,,0.4
3,3,3,3,3,,,,3,,0
4,4,3,3,4,,,,3.6,,0.489897949
4,4,3,3,4,,,,3.6,,0.489897949
4,4,4,3,4,,,,3.8,,0.4
4,5,4,4,5,,,,4.4,,0.489897949
5,5,4,4,5,,,,4.6,,0.489897949
5,5,4,5,6,,,,5,,0.632455532
6,5,6,5,6,,,,5.6,,0.489897949
6,6,6,6,6,,,,6,,0
6,6,6,6,6,,,,6,,0
6,6,6,6,6,,,,6,,0
6,6,6,6,6,,,,6,,0
5,5,6,5,6,,,,5.4,,0.489897949
4,4,5,4,5,,,,4.4,,0.489897949
3,3,4,4,4,,,,3.6,,0.489897949
3,3,3,4,3,,,,3.2,,0.4
3,3,3,4,3,,,,3.2,,0.4
3,3,3,3,3,,,,3,,0
3,3,3,3,3,,,,3,,0
2,2,2,2,2,,,,2,,0
2,2,2,2,2,,,,2,,0
