0.602409639,0.601202405,0.5,0.702106319,0.700700701,,,,0.621283813,,0.075244376
52.4,71.84368737,67.63527054,67.26726727,51.99600798,,,,62.22844663,,8.347184874
99.4,99.500998,99.8,99.8998999,99.1991992,,,,99.56001942,,0.257833432
87.2,92.34544545,91.20404595,87.81726547,90.03527054,,,,89.72040548,,1.957832964
83.91406495,77.11411921,76.41377887,79.87339327,82.26405195,,,,79.91588165,,2.884987881
76.9606673,95.25925391,94.62707012,92.90590549,73.60484193,,,,86.67154775,,9.390913159
89.2017456,89.02041402,86.0931748,89.11955534,91.02498606,,,,88.89197517,,1.584125371
83.04423079,82.31646274,81.69681131,84.52326342,84.11800733,,,,83.13975512,,1.062082359
80.9656221,76.38213453,78.02156174,78.73701388,80.25527968,,,,78.87232239,,1.627120905
56.9292801,67.04628092,67.41189633,66.88893711,57.25717681,,,,63.10671425,,4.914016056
47.88727958,54.0697493,54.81817713,55.68503125,48.37391356,,,,52.16683017,,3.338540113
45.43967853,43.83339529,43.53561936,45.87323256,45.62179941,,,,44.86074503,,0.974772209
40.64658068,40.67744368,41.6787029,42.37964743,40.29271918,,,,41.13501877,,0.774868797
34.54003251,32.29217439,32.59123282,34.15123226,33.28302486,,,,33.37153937,,0.866607075
26.22268886,24.05685839,22.05262808,21.35247993,24.27392287,,,,23.59171563,,1.731285745
