200.2,216.7,211.7,213.3,203.5,,,,209.08,,6.208510288
198.4,198.1,205,200.6,194.8,,,,199.38,,3.365947118
190.4,198.3,193.2,192.8,215.9,,,,198.12,,9.254923014
193.1,196.2,194.9,201,193.9,,,,195.82,,2.789551935
194.9,192.9,193.7,196.2,190,,,,193.54,,2.092462664
207.5,192.5,194.6,201,189.9,,,,197.1,,6.365846369
192.5,191.7,194,201.5,196.4,,,,195.22,,3.524429032
197.9,195.3,196.2,203.5,189.3,,,,196.44,,4.56753763
193.2,195.2,196.4,202.7,190.5,,,,195.6,,4.073818847
196.4,196.6,195.3,233.4,190.9,,,,202.52,,15.57708574
189.7,189.8,192.8,620.3,189.1,,,,276.34,,171.9848203
195.1,197,193.3,215.6,192,,,,198.6,,8.665564032
222.5,193,192.2,215.6,198.8,,,,204.42,,12.35482092
194.7,196.5,197.4,201.8,192.6,,,,196.6,,3.0757113
193.3,199,192.3,193.1,189.4,,,,193.42,,3.119871792
191.6,194.2,193.3,190.6,195.3,,,,193,,1.7052859
198.6,195.7,195.8,208.3,195.4,,,,198.76,,4.908197225
192.4,199.5,196.2,194,191.3,,,,194.68,,2.91986301
207,202,192.5,200.7,195.9,,,,199.62,,5.016532667
195.3,204.9,195.1,193.7,192.3,,,,196.26,,4.453133728
