31.34072916,31.35617242,31.33388721,31.44844101,31.43260678,,,,31.38236732,,0.048290716
31.3401427,31.35089434,31.41716352,31.44629069,31.49359789,,,,31.40961783,,0.05784415
31.34424787,31.32841364,31.41188545,31.55732577,31.49301144,,,,31.42697683,,0.087336074
31.34385691,31.32587235,31.42341902,31.56612257,31.50102629,,,,31.43205943,,0.091497968
31.62229483,31.68465441,31.65973002,31.71817984,31.79226876,,,,31.69542557,,0.057679555
31.8201306,31.87394753,31.79523923,31.86248347,31.88907085,,,,31.84817434,,0.035014598
31.85590128,31.94627379,31.86534995,31.92210306,31.91917255,,,,31.90176013,,0.035006366
31.48633554,31.55519054,31.48555427,31.52538186,31.51644137,,,,31.51378072,,0.026101376
31.52186249,31.55264818,31.51101617,31.56193749,31.58427225,,,,31.54634732,,0.02671648
31.19532286,31.27515242,31.20982863,31.25850033,31.31374362,,,,31.25050957,,0.043290136
31.20560521,31.28398767,31.25893298,31.26542056,31.33403315,,,,31.26959591,,0.041437234
31.00082686,32.03851892,31.02252486,31.04330978,31.1424151,,,,31.2495191,,0.397464082
31.02268684,32.34317746,31.04956481,31.04503637,31.17189989,,,,31.32647307,,0.51102868
31.06077032,32.56748074,31.0728256,31.07849411,31.17743691,,,,31.39140154,,0.58951876
31.26772447,31.29180653,31.29618733,31.31831427,31.41015138,,,,31.3168368,,0.049345171
31.57405202,31.58040516,31.58827552,31.61686323,31.67267366,,,,31.60645392,,0.036200229
31.89695043,31.97025297,32.01521537,31.96628053,32.04062955,,,,31.97786577,,0.049140105
31.70684219,31.72668379,31.83400495,31.76568296,31.87046292,,,,31.78073536,,0.062445227
31.34737562,31.35578145,31.46447073,31.42439644,31.4398397,,,,31.40637279,,0.046605593
