183.7,181.5,181.1,181.2,181.8,,,,181.86,,0.952050419
179.8,179.7,183.2,180.3,179.8,,,,180.56,,1.336562756
493.6,484.4,481.6,497.4,509.9,,,,493.38,,10.08491943
397.4,385.5,304.5,313.1,356.1,,,,351.32,,37.3292593
189.6,200.7,199.7,198.9,193.9,,,,196.56,,4.195044696
366.4,248.7,250.3,314.7,315.1,,,,299.04,,44.60993611
277.4,285,202.6,267.2,275.4,,,,261.52,,29.99989333
184.4,206.9,186,197.1,208.5,,,,196.58,,10.09106536
184.3,194.5,190.8,198.2,196.2,,,,192.8,,4.896120914
192.5,190.7,194.9,213.3,189.8,,,,196.24,,8.706227656
200.3,206.6,185.4,202,202.7,,,,199.4,,7.297944916
